NR_046018.2	DDX11L1
NM_001290261.2	ZNF337
XR_007067557.1	LOC107985400
XR_007067556.1	LOC107985400
NR_135006.1	LOC105372582
NR_027061.3	FAM182B
NR_026714.2	FAM182B
NR_110001.1	LOC101926935
NR_110003.1	LINC01733
NR_004846.3	LOC100134868
NR_026713.1	FAM182A
NR_003678.1	NCOR1P1
NR_040095.1	MIR663AHG
NR_030386.1	MIR663A
XR_007067751.1	LOC124904967
NR_132315.1	FRG1CP
NR_132316.1	FRG1DP
XR_951060.4	LOC105379476
XR_951058.4	LOC105379476
XR_002958556.2	LOC105379476
NR_037925.1	FRG2EP
NR_134504.1	LOC105379477
NR_146067.1	FRG1EP
NR_133643.1	FAM242B
XR_007067752.1	LOC124904968
NR_145432.2	LINC01597
NR_171672.1	LOC107985433
XR_007067753.1	LOC105372586
XR_007067754.1	LOC124904969
XR_942230.3	FAM242A
XR_942229.3	FAM242A
NR_145491.1	FRG1BP
NR_003579.2	FRG1BP
NR_045115.1	MLLT10P1
XR_951069.2	LOC105379481
NR_172079.1	LOC102723636
NR_172078.1	LOC102723636
XR_007067755.1	LOC107987280
XR_007067756.1	LOC112268265
XR_002958558.2	ANKRD20A21P
RF00026	LOC124904986
XM_047440638.1	LOC124904970
RF00561	LOC124900462
NR_073153.1	DEFB119
NR_073152.1	DEFB119
NR_126440.2	DEFB119
NR_073151.2	DEFB119
NM_001271209.2	DEFB119
NM_153323.5	DEFB119
XM_005260383.3	DEFB121
NM_001171832.2	DEFB121
NR_045677.1	DEFB122
NR_126450.2	DEFB123
XM_005260404.1	REM1
XM_011528795.1	REM1
XM_017027833.2	REM1
NR_024358.1	LINC00028
NM_178580.3	HM13
NM_030789.4	HM13
NM_178582.3	HM13
NM_001397496.1	MCTS2
NR_046853.2	HM13-AS1
XR_005647051.2	LOC107985416
XR_936669.2	LOC105372588
NM_181353.3	ID1
NR_036161.1	MIR3193
XM_005260581.4	COX4I2
XM_005260580.5	COX4I2
XM_005260579.5	COX4I2
NR_134257.1	BCL2L1
XM_011528964.3	BCL2L1
XM_017027993.2	BCL2L1
NM_001317920.2	BCL2L1
NM_001322239.2	BCL2L1
NM_001317921.2	BCL2L1
NM_001322240.2	BCL2L1
NM_001317919.2	BCL2L1
NM_001191.4	BCL2L1
NM_001322242.2	BCL2L1
XM_047440353.1	BCL2L1
XM_047440352.1	BCL2L1
XM_047440351.1	BCL2L1
XR_007067559.1	LOC124904883
XR_007067558.1	BCL2L1-AS1
NR_131907.1	ABALON
XM_011528700.4	TPX2
XM_011528699.3	TPX2
XM_047440018.1	TPX2
XM_011528697.3	TPX2
XM_047440017.1	TPX2
XM_017027656.2	DUSP15
NM_001320479.1	DUSP15
XM_017027655.2	DUSP15
XM_017027657.2	DUSP15
XM_017027654.2	DUSP15
XM_017027660.2	DUSP15
XM_017027658.2	DUSP15
XM_017027659.2	DUSP15
XM_017027662.2	DUSP15
XM_017027661.2	DUSP15
XM_047439890.1	DUSP15
NM_001320478.1	DUSP15
XM_047439891.1	DUSP15
NM_177991.3	DUSP15
NM_001012644.3	DUSP15
NR_148014.3	TTLL9
NR_134519.4	TTLL9
NR_148012.3	TTLL9
NR_148010.3	TTLL9
NR_148013.3	TTLL9
NR_148011.3	TTLL9
NR_160276.2	TTLL9
NR_160277.2	TTLL9
NM_001367620.2	TTLL9
XM_011528568.4	CCM2L
XM_011528566.3	CCM2L
NM_080625.4	CCM2L
XM_011528567.4	CCM2L
NM_001172132.3	HCK
NM_001172133.3	HCK
NM_001172129.3	HCK
NM_001172131.3	HCK
NM_001172130.3	HCK
NM_001363731.2	TM9SF4
XM_017028155.2	TM9SF4
XM_017028154.2	TM9SF4
XM_017028156.2	TM9SF4
NR_002781.1	TSPY26P
XM_047440200.1	PLAGL2
XM_011528864.3	PLAGL2
XM_005260436.4	PLAGL2
XR_007067447.1	POFUT1
XM_047440079.1	POFUT1
NM_172236.2	POFUT1
XR_007067560.1	LOC124904884
NR_031726.1	MIR1825
XR_007067561.1	LOC124904885
XM_047440590.1	KIF3B
XM_047440589.1	KIF3B
XM_006723727.4	ASXL1
XM_047439945.1	ASXL1
NM_001164603.1	ASXL1
XM_011528648.4	ASXL1
XM_047439942.1	ASXL1
XM_047439944.1	ASXL1
XM_047439939.1	ASXL1
XM_006723728.4	ASXL1
NM_001363734.1	ASXL1
XM_047439940.1	ASXL1
XM_047439941.1	ASXL1
XM_047439943.1	ASXL1
XM_006723730.5	ASXL1
XM_006723733.2	ASXL1
NM_080616.6	NOL4L
NM_001351680.2	NOL4L
XR_007067564.1	LOC124904886
NR_110619.1	LOC101929698
XR_007067563.1	LOC105372592
XR_936679.3	LOC105372592
XR_007067562.1	LOC105372592
NR_034152.1	NOL4L-DT
XM_047440131.1	C20orf203
XM_024451878.2	C20orf203
XM_047439932.1	COMMD7
NM_001099339.2	COMMD7
XM_017027685.3	COMMD7
XM_017027686.3	COMMD7
XM_011528604.4	COMMD7
XM_005260300.5	COMMD7
XM_005260299.5	COMMD7
XM_047439947.1	DNMT3B
XM_047439953.1	DNMT3B
NM_175848.2	DNMT3B
XM_047439951.1	DNMT3B
NM_175849.2	DNMT3B
XM_047439948.1	DNMT3B
XM_047439954.1	DNMT3B
XM_047439958.1	DNMT3B
XM_047439952.1	DNMT3B
XM_047439957.1	DNMT3B
NM_001207055.2	DNMT3B
NM_001207056.2	DNMT3B
XM_047439946.1	DNMT3B
NM_175850.3	DNMT3B
XM_047439949.1	DNMT3B
XM_011528653.3	DNMT3B
XM_047439956.1	DNMT3B
XM_047439950.1	DNMT3B
XM_047439955.1	DNMT3B
XM_011528654.3	DNMT3B
XM_047439959.1	DNMT3B
XM_047439960.1	DNMT3B
XM_011528696.3	MAPRE1
NR_171378.1	LOC119746555
XM_024451883.2	EFCAB8
XM_024451882.2	EFCAB8
XM_047440146.1	EFCAB8
XM_024451885.2	EFCAB8
XM_047440147.1	EFCAB8
XM_024451881.1	EFCAB8
XM_024451886.1	EFCAB8
XM_024451884.2	EFCAB8
XM_024451887.1	EFCAB8
XR_007067565.1	LOC124904887
XM_011528574.2	SUN5
XM_011528573.2	SUN5
XM_011528575.2	SUN5
XM_011528576.2	SUN5
XM_017027663.1	BPIFB6
NM_001376932.3	BPIFB3
NM_182658.5	BPIFB3
XR_001754580.1	LOC105372714
XR_001754579.1	LOC105372714
XR_005647055.1	LOC105372714
XR_005647056.1	LOC105372714
XR_005647057.1	LOC105372714
XR_001754581.1	LOC105372714
NM_001319164.2	BPIFA2
NR_026760.1	BPIFA4P
XR_244132.4	BPIFA3
NM_001042439.2	BPIFA3
NM_001243193.2	BPIFA1
NM_016583.4	BPIFA1
XR_936683.2	LOC105372593
XR_936682.1	LOC105372593
XR_007067566.1	LOC124904888
XR_936685.3	LOC105372594
XM_011528856.4	CDK5RAP1
XM_024451893.2	CDK5RAP1
XM_011528857.3	CDK5RAP1
XM_011528859.3	CDK5RAP1
NM_001278169.1	CDK5RAP1
NM_016082.4	CDK5RAP1
NM_001365728.1	CDK5RAP1
NM_001278168.2	CDK5RAP1
NM_001278167.2	CDK5RAP1
XM_047440194.1	CDK5RAP1
XM_047440196.1	CDK5RAP1
XM_024451895.2	CDK5RAP1
XM_047440195.1	CDK5RAP1
XM_047440197.1	CDK5RAP1
XR_007067567.1	LOC124904889
XM_005260517.2	SNTA1
XM_011529008.2	SNTA1
XM_011529007.2	SNTA1
XM_047440392.1	SNTA1
XM_024451971.2	SNTA1
NM_005093.4	CBFA2T2
NM_001039709.2	CBFA2T2
XM_047440370.1	NECAB3
XM_047440369.1	NECAB3
XM_005260510.1	NECAB3
NM_031231.4	NECAB3
XM_011528991.2	NECAB3
XM_017028016.2	NECAB3
XM_011528992.3	NECAB3
XM_047439961.1	E2F1
NM_183397.3	PXMP4
XR_007067568.1	LOC124904890
XR_007067569.1	LOC124904890
NR_104259.2	ZNF341
NM_032819.5	ZNF341
NM_001282935.2	ZNF341
NR_110623.1	ZNF341-AS1
NR_109886.1	RALY-AS1
NR_109885.1	RALY-AS1
XM_011528695.4	RALY
NM_007367.4	RALY
XM_005260334.6	RALY
XM_017027731.3	RALY
XM_005260336.6	RALY
XM_047440016.1	RALY
XM_047440015.1	RALY
NR_039911.1	MIR4755
NM_001316363.2	EIF2S2
NM_001316364.2	EIF2S2
XM_017028118.2	EIF2S2
XM_011528821.1	ASIP
NM_001385218.1	ASIP
XM_011528820.2	ASIP
XM_047439962.1	AHCY
XM_017027709.3	AHCY
XM_011528659.2	AHCY
NM_001161766.2	AHCY
NM_001362750.2	AHCY
NM_001322085.2	AHCY
NM_001322084.2	AHCY
NM_001322086.2	AHCY
NM_001324197.2	ITCH
NM_001324198.2	ITCH
NM_001257137.3	ITCH
NM_001257138.3	ITCH
XM_047440533.1	ITCH
XM_047440538.1	ITCH
XM_047440539.1	ITCH
XM_024452005.2	ITCH
XM_017028089.2	ITCH
XM_047440532.1	ITCH
XM_047440534.1	ITCH
XM_047440535.1	ITCH
XM_047440537.1	ITCH
XM_047440536.1	ITCH
NR_030374.1	MIR644A
NR_168136.1	DYNLRB1
NR_168131.1	DYNLRB1
NR_168133.1	DYNLRB1
NR_168139.1	DYNLRB1
NR_168134.1	DYNLRB1
NR_104032.2	DYNLRB1
NR_168138.1	DYNLRB1
NR_168132.1	DYNLRB1
NR_168137.1	DYNLRB1
NM_001382365.1	DYNLRB1
NM_001382367.1	DYNLRB1
NM_001382366.1	DYNLRB1
NM_001319157.2	DYNLRB1
XM_011529084.3	MAP1LC3A
XM_011529085.3	MAP1LC3A
NM_181509.3	MAP1LC3A
XM_047440559.1	MAP1LC3A
XM_047440558.1	MAP1LC3A
XM_017027664.2	PIGU
XM_011528542.2	PIGU
XR_936690.3	LOC105372599
NM_001329429.2	TP53INP2
NM_001329430.2	TP53INP2
XM_047440343.1	TP53INP2
XM_047440344.1	TP53INP2
NM_001329431.2	TP53INP2
XM_047440345.1	TP53INP2
XM_047440068.1	NCOA6
XM_047440055.1	NCOA6
XM_017027744.3	NCOA6
XM_047440067.1	NCOA6
XM_047440059.1	NCOA6
XM_047440054.1	NCOA6
XM_047440052.1	NCOA6
XM_047440064.1	NCOA6
XM_017027751.2	NCOA6
XM_047440057.1	NCOA6
XM_047440050.1	NCOA6
XM_017027742.3	NCOA6
XM_047440066.1	NCOA6
XM_011528727.4	NCOA6
XM_047440065.1	NCOA6
XM_047440058.1	NCOA6
XM_047440051.1	NCOA6
XM_011528726.4	NCOA6
XM_047440063.1	NCOA6
XM_047440056.1	NCOA6
XM_047440048.1	NCOA6
XM_011528721.4	NCOA6
XM_047440061.1	NCOA6
XM_017027750.3	NCOA6
XM_017027748.2	NCOA6
XM_017027743.3	NCOA6
XM_017027741.2	NCOA6
XM_017027739.2	NCOA6
XM_047440053.1	NCOA6
XM_047440049.1	NCOA6
XM_047440047.1	NCOA6
NM_001242539.2	NCOA6
XM_047440062.1	NCOA6
NM_001318240.1	NCOA6
XM_047440060.1	NCOA6
XM_006723755.4	NCOA6
XM_017027746.2	NCOA6
NR_002165.1	HMGB3P1
XR_001754240.2	GGT7
NM_001351702.2	GGT7
XM_047440107.1	GGT7
XM_011528782.3	GGT7
XM_047440111.1	GGT7
XM_011528783.4	GGT7
XM_047440110.1	GGT7
XM_047440109.1	GGT7
XM_047440108.1	GGT7
XM_017027811.2	GGT7
NM_001242393.2	ACSS2
XM_011528909.3	ACSS2
XM_011528911.2	ACSS2
XM_047440293.1	ACSS2
XM_047440294.1	ACSS2
XM_011528905.2	ACSS2
XM_011528906.2	ACSS2
XM_011528907.2	ACSS2
XM_011528908.2	ACSS2
XM_005260455.3	ACSS2
NM_001076552.3	ACSS2
XM_005260456.3	ACSS2
NM_001322494.1	GSS
NM_001322495.1	GSS
XM_047440336.1	MYH7B
XM_047440337.1	MYH7B
XM_047440338.1	MYH7B
XM_006723840.4	MYH7B
XM_047440339.1	MYH7B
XM_047440340.1	MYH7B
XM_047440341.1	MYH7B
NR_030223.1	MIR499A
NR_039912.1	MIR499B
XM_047440096.1	TRPC4AP
NM_199368.2	TRPC4AP
XM_047440095.1	TRPC4AP
XM_047440102.1	TRPC4AP
XM_047440101.1	TRPC4AP
XM_047440098.1	TRPC4AP
XM_047440097.1	TRPC4AP
XM_017027799.3	TRPC4AP
XM_047440099.1	TRPC4AP
XM_047440100.1	TRPC4AP
NM_001355008.2	MMP24-AS1-EDEM2
NR_026728.2	EDEM2
NM_001145025.2	EDEM2
RF00275	LOC124900460
XM_047439830.1	PROCR
XM_011528496.2	PROCR
XM_047439831.1	PROCR
XM_011528500.3	MMP24
XM_017027597.2	MMP24
XM_017027598.2	MMP24
NR_149147.2	MMP24OS
NR_149148.2	MMP24OS
NM_001355004.2	MMP24OS
NR_052024.1	EIF6
NR_052022.2	EIF6
NR_052023.2	EIF6
NM_001267810.1	EIF6
NM_181468.2	EIF6
NM_181466.3	EIF6
NR_109815.1	FAM83C-AS1
XM_047439892.1	FAM83C
NM_001184977.2	UQCC1
XM_011528878.3	UQCC1
NM_199487.3	UQCC1
XM_011528877.2	UQCC1
XM_011528879.2	UQCC1
XM_011528881.4	UQCC1
XM_011528880.3	UQCC1
XM_047440254.1	UQCC1
NR_161326.1	GDF5-AS1
NM_001319138.2	GDF5
NR_031620.1	MIR1289-1
XM_006723691.2	CEP250
XM_047439854.1	CEP250
XM_005260262.5	CEP250
XM_005260264.5	CEP250
XM_047439862.1	CEP250
XM_006723692.5	CEP250
XM_047439859.1	CEP250
XM_006723690.5	CEP250
XM_047439853.1	CEP250
XM_047439857.1	CEP250
XM_006723693.5	CEP250
XM_047439860.1	CEP250
XM_005260263.5	CEP250
XM_047439863.1	CEP250
XM_017027617.2	CEP250
XM_047439856.1	CEP250
XM_047439861.1	CEP250
XM_047439864.1	CEP250
XM_047439858.1	CEP250
XM_047439855.1	CEP250
NM_001318219.1	CEP250
XM_011528518.4	CEP250
XM_011528519.3	CEP250
XM_017027618.2	CEP250
XM_017027619.2	CEP250
XR_936693.3	CEP250-AS1
XR_936692.3	CEP250-AS1
NR_026933.2	C20orf173
XM_047439907.1	C20orf173
XM_047439906.1	C20orf173
XM_047439904.1	C20orf173
XM_047439905.1	C20orf173
XM_047439908.1	C20orf173
XM_047439909.1	C20orf173
XM_047439910.1	C20orf173
XM_047439911.1	C20orf173
NM_198398.2	ERGIC3
NR_119376.1	FER1L4
XR_007067570.1	LOC124904891
NM_001317931.1	SPAG4
XM_011529009.3	SPAG4
XM_005260520.5	SPAG4
NR_037188.2	CPNE1
NM_001198863.2	CPNE1
NM_152926.3	CPNE1
NM_152928.3	CPNE1
NM_152927.3	CPNE1
NM_003915.6	CPNE1
NM_001198838.2	RBM12
NM_001198840.2	RBM12
NM_152838.4	RBM12
NR_037570.3	NFS1
NM_001198989.2	NFS1
XM_017027678.2	ROMO1
NR_040723.2	RBM39
NR_040724.2	RBM39
NR_040722.2	RBM39
NR_136587.2	RBM39
XM_017028138.3	RBM39
NM_001242600.2	RBM39
NM_001242599.2	RBM39
NM_001323424.2	RBM39
NM_001323422.2	RBM39
NM_004902.4	RBM39
NM_001323423.2	RBM39
XM_047440604.1	RBM39
XM_006723891.5	RBM39
XM_047440605.1	RBM39
XM_024452023.2	RBM39
XM_047440602.1	RBM39
XM_047440603.1	RBM39
RF01210	LOC124904980
XM_047440180.1	PHF20
XM_017027868.3	PHF20
XM_047440181.1	PHF20
XM_047440182.1	PHF20
XM_047440184.1	PHF20
XM_047440183.1	PHF20
XM_005260421.4	PHF20
XM_047440186.1	PHF20
XM_047440185.1	PHF20
XM_011528844.3	PHF20
NM_001385710.1	SCAND1
NM_016558.4	SCAND1
NR_130714.2	CNBD2
XR_001754187.2	CNBD2
XR_001754188.2	CNBD2
XM_047439921.1	CNBD2
XM_047439922.1	CNBD2
XM_047439927.1	CNBD2
XM_011528593.3	CNBD2
XM_011528590.3	CNBD2
XM_047439924.1	CNBD2
XM_047439926.1	CNBD2
XM_047439925.1	CNBD2
XM_047439928.1	CNBD2
XM_047439929.1	CNBD2
XM_047439923.1	CNBD2
NM_080834.4	CNBD2
NM_001207076.3	CNBD2
NM_001304367.2	CNBD2
XM_017027683.3	CNBD2
XM_011528592.1	CNBD2
XM_011528598.1	CNBD2
NR_027451.1	NORAD
NM_001258331.2	EPB41L1
NM_001258330.1	EPB41L1
XM_047439972.1	EPB41L1
XM_047439975.1	EPB41L1
XM_047439985.1	EPB41L1
XM_047439978.1	EPB41L1
XM_047439980.1	EPB41L1
NM_177996.2	EPB41L1
XM_047439998.1	EPB41L1
XM_047440000.1	EPB41L1
XM_047440006.1	EPB41L1
XM_047439983.1	EPB41L1
NM_001258329.1	EPB41L1
XM_047439966.1	EPB41L1
XM_047439969.1	EPB41L1
XM_047439994.1	EPB41L1
XM_047439968.1	EPB41L1
XM_047439976.1	EPB41L1
XM_011528681.2	EPB41L1
XM_047439970.1	EPB41L1
XM_047439990.1	EPB41L1
XM_047439991.1	EPB41L1
XM_047439995.1	EPB41L1
XM_047439967.1	EPB41L1
XM_017027715.2	EPB41L1
XM_011528682.2	EPB41L1
XM_047439971.1	EPB41L1
XM_047439992.1	EPB41L1
XM_047439993.1	EPB41L1
XM_047439996.1	EPB41L1
XM_047439973.1	EPB41L1
XM_047439974.1	EPB41L1
XM_047439984.1	EPB41L1
XM_047439997.1	EPB41L1
XM_047440004.1	EPB41L1
XM_047439977.1	EPB41L1
XM_047439988.1	EPB41L1
XM_047439979.1	EPB41L1
XM_047439989.1	EPB41L1
XM_047439986.1	EPB41L1
XM_047439999.1	EPB41L1
XM_047440008.1	EPB41L1
XM_047440002.1	EPB41L1
XM_047440009.1	EPB41L1
XM_047440005.1	EPB41L1
XM_047439981.1	EPB41L1
XM_047439982.1	EPB41L1
XM_047439987.1	EPB41L1
XM_047440001.1	EPB41L1
XM_047440003.1	EPB41L1
XM_047440007.1	EPB41L1
XM_011528685.1	EPB41L1
NR_147703.1	EPB41L1-AS1
XR_007067572.1	LOC124904893
XR_007067571.1	LOC124904892
XR_936695.2	LOC105372602
XM_006723770.4	AAR2
XM_011528763.3	AAR2
NM_015511.5	AAR2
XM_011528762.3	AAR2
XM_047440082.1	AAR2
NM_014902.6	DLGAP4
XM_011528689.3	DLGAP4
XM_047440012.1	DLGAP4
XM_047440011.1	DLGAP4
NM_001388265.1	DLGAP4
NM_001388262.1	DLGAP4
NM_001388260.1	DLGAP4
NM_001388277.1	DLGAP4
NM_001042486.4	DLGAP4
NM_001388257.1	DLGAP4
NM_001388274.1	DLGAP4
NM_001388271.1	DLGAP4
NM_001388278.1	DLGAP4
NM_183006.4	DLGAP4
NM_001388268.1	DLGAP4
NM_001388275.1	DLGAP4
NR_109939.1	DLGAP4-AS1
NM_181526.3	MYL9
NM_001199513.2	TGIF2
NM_001199514.2	TGIF2
NM_001199515.2	TGIF2
NM_001199535.2	TGIF2-RAB5IF
NR_164351.1	RAB5IF
NR_026562.4	RAB5IF
NR_164350.1	RAB5IF
NM_001199534.2	RAB5IF
NM_001374178.1	RAB5IF
NM_199483.3	RAB5IF
NM_175077.3	SLA2
NR_038370.2	NDRG3
NM_022477.4	NDRG3
XM_011528927.4	NDRG3
XM_011528928.4	NDRG3
XM_006723837.5	NDRG3
XM_017027979.2	NDRG3
XM_017027978.3	NDRG3
XM_017027980.3	NDRG3
XM_006723838.5	NDRG3
XM_011528926.3	NDRG3
XM_011528925.4	NDRG3
NM_001145318.2	DSN1
XM_047440501.1	DSN1
NM_001145317.2	DSN1
XM_017028070.2	DSN1
NM_024918.4	DSN1
XM_006723876.3	DSN1
NM_001145316.2	DSN1
XM_047440502.1	DSN1
XR_007067574.1	LOC124904894
XR_007067573.1	LOC124904894
NM_199181.3	SOGA1
NM_001304783.1	TLDC2
XM_017027674.2	TLDC2
NM_001363729.2	SAMHD1
NM_001363733.2	SAMHD1
NM_001323281.2	RBL1
XM_047440348.1	RBL1
NM_001323282.2	RBL1
XM_047440349.1	RBL1
NM_183404.4	RBL1
XM_047440350.1	RBL1
NM_152503.7	MROH8
NM_213632.3	MROH8
NM_213631.3	MROH8
NM_001324301.2	RPN2
NM_001324305.2	RPN2
XM_006723851.4	RPN2
XM_006723852.4	RPN2
NM_001324304.2	RPN2
NM_001324303.2	RPN2
NM_001324299.2	RPN2
NM_001324302.2	RPN2
NM_001135771.3	RPN2
NM_001324306.2	RPN2
NM_001184731.3	GHRH
NM_001387335.1	MANBAL
NM_001387339.1	MANBAL
NM_001376532.1	MANBAL
NM_001369743.1	MANBAL
NM_001369742.1	MANBAL
NM_001376530.1	MANBAL
NM_022077.4	MANBAL
NM_001376529.1	MANBAL
NM_001376531.1	MANBAL
NM_001387336.1	MANBAL
NM_001387337.1	MANBAL
NM_001387338.1	MANBAL
NM_001376533.1	MANBAL
XR_936699.2	LOC105372606
XM_047440399.1	SRC
XM_047440400.1	SRC
XM_047440407.1	SRC
XM_047440396.1	SRC
XM_047440402.1	SRC
XM_047440411.1	SRC
XM_047440405.1	SRC
XM_047440408.1	SRC
XM_047440397.1	SRC
XM_047440401.1	SRC
XM_047440410.1	SRC
XM_047440406.1	SRC
XM_047440398.1	SRC
XM_047440403.1	SRC
XM_047440413.1	SRC
XM_047440409.1	SRC
XM_017028026.2	SRC
NM_005417.5	SRC
XM_047440412.1	SRC
XM_047440404.1	SRC
NM_001167820.2	BLCAP
NM_001167821.2	BLCAP
NM_001167822.3	BLCAP
NM_001167823.2	BLCAP
NM_001317074.2	BLCAP
NM_001317075.2	BLCAP
NM_001322802.2	NNAT
NM_181689.3	NNAT
XR_936702.3	LINC01746
XR_936701.4	LINC01746
NR_047461.1	LINC00489
NR_040021.1	LOC100287792
XR_936703.1	LOC105372609
XR_936704.1	LOC105372609
XM_024451947.2	CTNNBL1
NM_001281495.2	CTNNBL1
XM_011528917.3	CTNNBL1
XR_007067575.1	LOC124904895
XR_007067576.1	LOC124904896
XR_007067577.1	LOC124904896
XM_011528530.2	VSTM2L
XR_001754440.3	TTI1
XR_007067483.1	TTI1
NM_014657.3	TTI1
XM_047440606.1	TTI1
XM_017028148.3	TTI1
XM_011529114.3	TTI1
XM_047440607.1	TTI1
XM_047440608.1	TTI1
XM_047440609.1	TTI1
XM_047440610.1	TTI1
XM_047440346.1	RPRD1B
XM_047440347.1	RPRD1B
XR_007067579.1	LOC124904898
XR_007067578.1	LOC124904897
XR_007067580.1	LOC124904899
XM_047440443.1	TGM2
NM_001323316.2	TGM2
XM_011529028.2	TGM2
NM_001323318.2	TGM2
NM_001323317.2	TGM2
NM_198951.3	TGM2
NR_145960.2	KIAA1755
XM_024452013.2	KIAA1755
NM_001348708.2	KIAA1755
XM_024452012.2	KIAA1755
XM_024452008.2	KIAA1755
XM_024452010.2	KIAA1755
XM_024452009.2	KIAA1755
XM_047440570.1	KIAA1755
XM_024452011.2	KIAA1755
XM_047440575.1	KIAA1755
XM_047440572.1	KIAA1755
XM_047440571.1	KIAA1755
XM_047440574.1	KIAA1755
XM_047440573.1	KIAA1755
XM_024452015.2	KIAA1755
XM_024452014.2	KIAA1755
XR_007067581.1	LOC124904900
NR_104170.1	LOC149684
XM_047440393.1	BPI
XM_047440394.1	BPI
XM_047440395.1	BPI
XM_024451972.2	BPI
XR_007067582.1	LOC124904901
XR_007067583.1	LOC124904901
NR_152762.1	SNHG17
NR_152756.1	SNHG17
NR_152755.1	SNHG17
NR_152753.1	SNHG17
NR_152763.1	SNHG17
NR_152764.1	SNHG17
NR_015366.5	SNHG17
NR_152757.1	SNHG17
NR_152760.1	SNHG17
NR_152761.1	SNHG17
NR_152758.1	SNHG17
NR_027241.3	SNHG17
NR_152759.1	SNHG17
NR_152754.1	SNHG17
RF00056	LOC124904974
NR_002910.2	SNORA71B
NR_002911.1	SNORA71A
NR_003017.2	SNORA71C
XM_047440636.1	LOC124904958
NR_003018.2	SNORA71D
RF00056	LOC124904975
NR_003239.1	SNHG11
NR_002972.1	SNORA71E
NR_002986.1	SNORA60
NM_001282918.2	RALGAPB
NM_001282917.2	RALGAPB
XM_005260462.4	RALGAPB
XM_047440314.1	RALGAPB
XM_047440315.1	RALGAPB
XM_017027966.3	RALGAPB
XM_005260465.4	RALGAPB
XM_017027967.3	RALGAPB
XM_047440316.1	RALGAPB
XM_017027968.3	RALGAPB
XM_017027970.3	RALGAPB
XM_047440317.1	RALGAPB
NR_039605.1	MIR548O2
NR_172017.1	ADIG
NM_001393817.1	ADIG
NM_001164431.2	ARHGAP40
XR_007067584.1	LOC124904902
NM_001172735.3	PPP1R16B
XM_011528768.4	PPP1R16B
XM_047440086.1	PPP1R16B
NR_033905.2	DHX35
XR_007067474.1	DHX35
XR_007067475.1	DHX35
XM_011528972.3	DHX35
NM_001190809.2	DHX35
XM_047440354.1	DHX35
XM_011528974.2	DHX35
XM_047440355.1	DHX35
XM_047440356.1	DHX35
XM_006723848.4	DHX35
XR_001754587.1	LOC107985448
NR_027124.1	LINC01734
XR_936712.3	LOC102724950
XR_936711.3	LOC102724950
XR_001754591.1	LOC102724950
XR_001754589.2	LOC102724950
XR_001754588.2	LOC102724950
XR_001754590.2	LOC102724950
XR_936714.3	LOC105372614
XR_001754592.2	LOC105372614
XR_936713.3	LOC105372613
NR_109936.1	LINC01370
NR_109937.1	LINC01370
XR_936716.3	LOC105372616
XR_001754593.2	LOC105372617
XR_007067585.1	LOC105372617
XR_936718.3	LOC105372618
XR_001754596.2	LOC102724968
XR_001754597.1	LOC102724968
XR_001754598.2	LOC107985435
XR_936721.2	LOC105372620
XR_936722.3	LOC101927098
NR_145814.1	SNORD154
NR_145524.1	LOC100128988
NR_145525.1	LOC100128988
XR_936724.4	LOC105372621
XR_007067586.1	LOC105372621
NR_109889.1	PLCG1-AS1
XM_047440629.1	LOC124904903
XM_005260438.3	PLCG1
NM_182811.2	PLCG1
XM_047440207.1	PLCG1
XM_011528867.3	PLCG1
XM_047440208.1	PLCG1
NR_106931.1	MIR6871
NM_001384325.1	ZHX3
NM_001384316.1	ZHX3
NM_001384319.1	ZHX3
NM_001384320.1	ZHX3
NM_001384322.1	ZHX3
NM_001384318.1	ZHX3
XM_047440045.1	ZHX3
NM_001384321.1	ZHX3
NM_001384315.1	ZHX3
XM_005260341.5	ZHX3
NM_015035.4	ZHX3
NM_001384323.1	ZHX3
XM_047440044.1	ZHX3
XM_047440046.1	ZHX3
NM_001384324.1	ZHX3
XM_047440036.1	ZHX3
XM_047440037.1	ZHX3
XM_047440039.1	ZHX3
XM_011528704.4	ZHX3
XM_047440040.1	ZHX3
XM_047440038.1	ZHX3
XM_047440041.1	ZHX3
XM_047440042.1	ZHX3
XM_047440043.1	ZHX3
NR_126051.2	LPIN3
XR_430311.2	LPIN3
XR_007067476.1	LPIN3
XR_936610.3	LPIN3
XM_011528997.4	LPIN3
XM_047440384.1	LPIN3
XM_047440386.1	LPIN3
XM_011528996.3	LPIN3
NM_001301860.2	LPIN3
XM_011529001.3	LPIN3
XM_011529000.3	LPIN3
XM_047440388.1	LPIN3
XM_011528999.4	LPIN3
XM_011528998.4	LPIN3
XM_047440385.1	LPIN3
XM_047440383.1	LPIN3
XM_047440387.1	LPIN3
XM_011529003.2	LPIN3
XM_047440389.1	LPIN3
XM_011529004.2	LPIN3
XM_011529005.3	LPIN3
XM_005260516.3	LPIN3
XM_006723863.3	LPIN3
XM_011529006.3	LPIN3
XM_011529002.4	LPIN3
XM_047440549.1	CHD6
XM_047440545.1	CHD6
XM_047440546.1	CHD6
XM_047440548.1	CHD6
XM_047440547.1	CHD6
XM_047440550.1	CHD6
XM_017028100.2	CHD6
XM_011529080.3	CHD6
XM_017028101.2	CHD6
XM_017028099.3	CHD6
XM_011529082.3	CHD6
XM_005260576.5	CHD6
XM_017028102.2	CHD6
